@relation airplane_classification_preprocess_train

@attribute 'Gender = Female' numeric
@attribute 'Gender = Male' numeric
@attribute 'Customer Type = Loyal Customer' numeric
@attribute 'Customer Type = disloyal Customer' numeric
@attribute 'Type of Travel = Business travel' numeric
@attribute 'Type of Travel = Personal Travel' numeric
@attribute 'Class = Eco' numeric
@attribute 'Class = Business' numeric
@attribute 'Class = Eco Plus' numeric
@attribute Age numeric
@attribute 'Flight Distance' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'Gate location' numeric
@attribute 'Food and drink' numeric
@attribute 'Online boarding' numeric
@attribute 'Seat comfort' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute 'Inflight service' numeric
@attribute Cleanliness numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric
@attribute satisfaction {'neutral or dissatisfied',satisfied}

@data
0,1,1,0,1,0,0,1,0,0.589744,0.080775,0.8,0.4,0.4,0.25,0.2,0.6,0.75,0.8,0.8,0.8,0.75,0.25,0.8,0.2,0.005319,0.009865,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.307692,0.485662,0.2,0.2,0.6,0,0.2,0.2,0,0.2,0.8,0.8,0.5,0,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.435897,0.442649,0.8,0.8,1,0.75,0.6,1,1,0.8,0.8,0.8,0.75,0.5,0.8,1,0.008865,0.004484,satisfied
0,1,1,0,1,0,0,1,0,0.461538,0.367124,0.8,0.8,1,0.75,0.2,0.6,0.75,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0.001773,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.230769,0.502827,0.6,0.4,0.6,0.75,0.8,0.6,0.75,0.8,0.2,1,0.75,0.5,0.8,0.8,0,0.016143,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.397436,0.120557,0.8,1,0.8,1,1,0.8,1,1,1,0.6,0.75,0.5,0.8,1,0,0,satisfied
0,1,1,0,1,0,1,0,0,0.217949,0.065226,0.8,0.8,0.4,0.75,0.8,0.8,0.5,0.8,0.6,0.2,0,0,0.4,0.8,0,0,satisfied
0,1,1,0,1,0,1,0,0,0.474359,0.487682,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,0.8,0.8,1,0.5,0.8,0.4,0.01773,0,satisfied
0,1,1,0,1,0,0,1,0,0.935897,0.649435,0.2,1,0.2,0,0.2,0.2,1,0.8,0.8,0.8,0.75,0.25,0.8,1,0.044326,0.033184,satisfied
0,1,1,0,0,1,1,0,0,0.576923,0.071082,0,1,0,0,0.2,0,0,0.2,0.8,0.8,1,1,1,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.602564,0.795032,0.6,0.6,0.6,0.5,0.4,0.8,0,1,1,1,1,1,1,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.782051,0.102989,0.8,0.6,0.8,0.5,0.8,0.8,0.5,1,1,0.8,1,0.75,1,0.4,0.003546,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.602564,0.055937,1,1,1,1,0.2,1,1,1,1,1,1,0.5,1,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.5,0.419023,0.6,1,1,1,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0,0.6,0.4,0.021277,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.230769,0.069265,0.4,0.2,0.4,0,0.8,0.4,0.75,0.8,0.6,0.6,0,0.5,0.2,0.8,0.022163,0.026009,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.128205,0.075727,0.6,0.6,0.6,0.5,0.8,0.6,0.75,0.8,0.4,1,0.5,0,0.8,0.8,0.035461,0.026009,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.730769,0.179321,0.6,1,0.6,0.5,0.4,0.6,0.25,0.4,1,0.2,0,0.75,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.487179,0.506462,0.8,0.8,0.8,0.75,0.4,0.8,0.75,1,1,1,1,0.75,1,0.6,0.008865,0.002691,satisfied
0,1,1,0,1,0,0,1,0,0.294872,0.386511,0.2,0.2,0.2,0,1,1,1,1,0.6,0.8,1,0.75,0.2,1,0.031915,0.029596,satisfied
1,0,1,0,1,0,1,0,0,0.538462,0.154685,0.4,1,1,1,0.4,0.6,0.75,0.4,0.4,0.4,0.25,0.25,0.4,0.6,0.025709,0.01704,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.564103,0.110057,0.2,0.8,0.2,0,0.8,0.2,0.75,0.8,0.8,1,0.75,0.75,0.8,0.8,0.015071,0.021525,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.525641,0.638934,0.4,0.2,0.2,0,0.6,0.6,0.75,0.4,0.4,0.4,0.25,0.25,0.4,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.512821,0.054321,0.4,0.8,0.6,0.5,1,1,0.75,0.2,0.2,0.6,0,0.75,0.2,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.333333,0.53958,0.4,0.4,0.4,0.25,0.8,1,0.75,0.8,1,0.8,1,1,1,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.384615,0.211632,0.8,0.8,0.8,0.5,0.2,0.8,0,0.2,0.8,0.8,0.5,0.5,0.8,0.2,0.021277,0.01435,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.051282,0.210218,0.6,0.4,0.8,0.5,0.2,0.8,0,0.2,0.4,0.6,0.5,0.25,0.8,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.525641,0.118942,0.6,0.2,0.8,0,0.6,0.4,0.25,0.6,0.6,0.6,0.5,0,0.6,0.6,0.011525,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.628205,0.32391,0.4,0.4,0.4,0.25,0.8,0.8,0.75,1,0.4,1,0.75,0.75,0.6,0.8,0.128546,0.109417,satisfied
0,1,1,0,1,0,0,1,0,0.346154,0.147415,0.2,0.2,0.2,0,0.8,0.8,1,0.8,0.8,0.8,0.75,1,0.8,0.8,0.008865,0.000897,satisfied
1,0,1,0,1,0,0,1,0,0.217949,0.34168,0.2,0.2,0.2,0,1,0.8,1,1,1,1,1,0.75,1,1,0.070922,0.092377,satisfied
0,1,1,0,1,0,0,0,1,0.525641,0.03958,0.8,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.4,0.4,0,0.5,0.8,0.8,0,0,satisfied
1,0,1,0,0,1,0,1,0,0.153846,0.18962,0.2,0.8,0,0.5,0.2,0,0,0.2,0.8,1,0.75,0.5,0.8,0.2,0.010638,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.615385,0.100363,0.4,0.2,0.2,0,0.4,0.6,0.75,0.4,0.4,0.4,0.25,0,0.4,0.2,0.004433,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.410256,0.03958,0.6,1,1,1,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0,0.6,0.6,0.037234,0.030493,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.25641,0.023425,0.4,0.4,0.4,0,0.4,0.4,0.25,0.4,0.6,0.8,1,1,1,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.384615,0.595315,0.8,0.8,0.8,0.75,0.8,0.8,0.75,1,1,1,1,0,1,0.8,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.384615,0.026858,0.6,0.4,0.4,1,0.8,0.4,0.75,0.8,0.6,0.6,0.75,0.5,0.8,0.8,0,0.027803,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.269231,0.136511,0.2,1,0.2,0.25,1,0.2,0.25,1,0.8,0.6,1,0.5,1,1,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.410256,0.06664,0.2,0.2,0.2,0.5,0.2,0.2,0,0.2,1,0.6,0.75,0.5,0.8,0.2,0,0.005381,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.217949,0.050283,0.8,1,0.8,0.25,0.8,0.8,0.75,0.8,0.6,0.8,1,1,0.8,0.8,0,0.002691,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.282051,0.355412,0.6,0.6,0.6,0.5,1,1,1,1,1,0.8,1,1,0.8,1,0.007979,0,satisfied
1,0,1,0,1,0,0,1,0,0.525641,0.481624,0.2,0.2,0.2,0,0.4,1,1,1,1,1,1,0.75,1,0.6,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.615385,0.1771,0.8,0.8,0.8,0.5,1,0.8,0.25,1,1,0.8,0.75,0,0.4,1,0.00266,0,satisfied
1,0,1,0,0,1,0,0,1,0.717949,0.061187,0.2,0.6,0.4,0.5,1,0.8,0.5,0.2,0.2,0.4,0.75,0,0.2,0.4,0.015071,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.75641,0.199717,0.2,1,0.2,1,0.2,0.2,1,0.4,0.4,0.2,0.25,0.5,0.4,0.6,0.006206,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.474359,0.548061,0.4,0.4,0.4,0.25,0.6,1,1,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0.086879,0.075336,satisfied
1,0,0,1,1,0,0,1,0,0.346154,0.074919,0.8,0.8,0.8,0.25,0.4,0.8,0.25,0.4,0.8,0.6,1,0.5,1,0.4,0.001773,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.371795,0.134289,0.6,0.6,0.6,0.75,0.2,0.6,0.75,0.2,0.8,0.2,0,0.25,0.4,0.2,0.022163,0.021525,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.448718,0.041397,0.4,1,0.4,0.75,0.8,0.4,0.75,0.8,0.4,0.2,0.5,1,1,0.8,0.000887,0.004484,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.461538,0.011712,0,0.8,0,0.5,0.2,0.6,1,0.6,0.6,0.6,0.5,0.25,0.6,0.2,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.589744,0.398223,1,1,1,1,0.6,0.8,1,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0.044326,0.018834,satisfied
1,0,1,0,1,0,0,1,0,0.666667,0.04584,0.4,0.4,0.4,0.25,0.4,0.6,0.5,0.4,0.4,0.4,0.25,0.25,0.4,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.205128,0.495759,0.4,0.4,0.4,0.25,1,1,1,1,0.8,0.2,0.5,0,0.4,1,0,0.000897,satisfied
0,1,1,0,1,0,0,1,0,0.410256,0.439418,0.2,0.2,0.2,0,0.8,1,1,1,1,1,1,1,1,0.6,0.023936,0.041256,satisfied
1,0,1,0,1,0,0,1,0,0.679487,0.539378,1,1,1,1,0.4,1,1,1,1,1,1,0.5,1,1,0.011525,0.004484,satisfied
1,0,1,0,1,0,1,0,0,0.423077,0.244548,0.8,0.6,0.6,0.5,0.8,0.6,0.75,0.8,0.2,0.4,0.75,0,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.230769,0.080977,0.6,0,0.6,0.75,0.8,0.6,0.75,0.8,0.8,0.4,0.75,0.5,0.8,0.8,0.00266,0.004484,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.423077,0.327948,1,0.8,1,1,0.6,1,0.75,0.6,0.6,0.8,0.5,0.5,0.6,1,0.007092,0.000897,satisfied
0,1,1,0,1,0,0,1,0,0.615385,0.641559,0.8,0.8,0.8,0.75,1,1,1,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0.028369,0.0287,satisfied
0,1,1,0,0,1,1,0,0,0.102564,0.060784,0.2,0.8,0.2,0,0.6,0.2,0,0.6,1,0.8,0.75,0.75,1,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.333333,0.14479,1,1,1,1,0.6,0.6,0.5,0.6,0.4,0.4,0.5,1,0.4,0.6,0.078014,0.065471,satisfied
1,0,1,0,1,0,0,0,1,0.230769,0.177706,0.8,0.6,0.6,0.5,0.8,0.8,0.5,0.8,0.2,0.2,0.25,0.25,0.8,0.8,0,0.01704,satisfied
1,0,1,0,1,0,0,1,0,0.487179,0.120557,0.8,0.8,0.8,0.75,0.4,1,1,0.8,0.8,0.8,0.75,1,0.8,0.6,0.048759,0.043946,satisfied
1,0,1,0,1,0,1,0,0,0.487179,0.111672,1,1,1,1,0.8,1,0,1,1,1,1,0,1,0.4,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.384615,0.382068,0.8,0.8,0.6,0.75,0.8,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.018617,0.01435,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.089744,0.276454,1,0.8,1,0,0.6,1,0.5,0.6,0.6,1,0.75,1,1,0.6,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.230769,0.310582,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.6,0.2,0.2,0.5,0.25,0.4,0.6,0.06383,0.111211,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.474359,0.10521,0.8,0.8,0.8,0.75,0.4,1,1,0.6,0.6,0.6,0.5,0.75,0.6,0.8,0.004433,0.009865,satisfied
1,0,1,0,1,0,0,1,0,0.179487,0.406704,0.6,1,1,1,0.6,0.6,0.5,0.6,0.4,0.8,0.75,0.25,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.615385,0.550081,1,1,1,1,0.4,1,1,0.8,0.8,0.8,0.75,1,0.8,1,0.019504,0.020628,satisfied
0,1,1,0,1,0,1,0,0,0.358974,0.07391,0.4,0.2,0.2,0,0.4,0.4,0.25,0.4,0.2,0.8,0.75,0.25,0.6,0.4,0,0.005381,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.153846,0.184774,0.2,0.8,0.2,0.75,0.8,0.2,0.75,0.8,0.6,0.6,0.5,0.75,0.6,0.8,0.00266,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.24359,0.100969,0.6,1,0.6,0.25,0.8,0.6,0.75,0.8,0.4,1,0.5,0,1,0.8,0.008865,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.769231,0.443457,0.4,1,0.4,0.75,0.2,0.4,0,0.2,0.8,1,1,0.75,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.346154,0.366519,0.8,0.8,1,0.75,1,0.8,0.75,0.8,0.8,0.8,0.75,0.75,0.8,1,0,0,satisfied
1,0,1,0,1,0,1,0,0,0.653846,0.094507,1,1,1,1,0.8,0.2,1,1,1,1,1,0.75,1,1,0,0.006278,satisfied
1,0,1,0,1,0,0,1,0,0.282051,0.780695,0.6,0.8,0.8,0.75,0.6,0.6,0.5,0.6,0.6,0.4,0.5,0.25,0.8,0.6,0,0.010762,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0,0.075323,0.8,0.4,0.6,0.75,0.6,0.6,0.5,0.6,0.4,0.6,0.75,0.25,0.6,0.6,0.013298,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.076923,0.026858,0.4,1,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.8,1,0.5,0.8,0.6,0.00266,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.75641,0.039378,1,1,1,0,0.8,1,0.75,0.8,0.8,1,0.75,0.75,0.8,0.6,0.010638,0.004484,satisfied
0,1,1,0,0,1,1,0,0,0.012821,0.130048,0.2,0.4,0.2,0.75,0.2,0.2,0,0.2,0.4,0.6,0.75,0.75,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.25641,0.210622,0.2,0.2,0.2,0,0.2,0.4,0,0.2,0.4,0.4,0,0.5,0.6,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.282051,0.066034,0.8,0.8,0.8,0.75,1,0.8,1,1,1,0.4,1,0.75,1,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.205128,0.04584,0.2,0.6,0.6,0.5,0.2,0.2,0,0.2,0.6,0.6,0.75,0,0.8,0.2,0.008865,0.005381,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.75641,0.103595,0.2,0.6,0.2,0.5,0.2,0.2,0,0.6,0.2,0.6,0.25,0,0.2,0.2,0.181738,0.215247,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.5,0.169023,0.4,0.4,0.4,0.25,0.8,0.8,1,0.6,0.6,0.6,0.5,0.75,0.6,0.8,0,0,satisfied
1,0,1,0,1,0,1,0,0,0.653846,0.140145,0.6,0.2,0.2,0,0.6,0.8,0.5,0.6,0.6,0.6,0.5,0.5,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.397436,0.204766,1,1,1,1,0.8,0.8,1,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.294872,0.091478,0.4,0,0.6,1,0.8,0.6,0.75,0.8,0.2,0.2,0.5,0.5,1,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.230769,0.091276,0.8,0.8,0.8,0.75,0.6,0.8,0.5,0.6,0.8,0.4,0.75,0.75,0.6,0.6,0,0.004484,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.371795,0.115509,0.4,0.8,0.4,1,0.6,0.4,0.5,0.6,1,0.8,1,0.75,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.128205,0.213651,0.6,1,0.6,0.75,0.4,0.6,0.25,0.4,0.6,0.4,0,0.5,0.8,0.4,0,0.003587,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.346154,0.594305,0.8,0.4,0.8,0.75,1,1,0.75,0.8,0.8,0.8,0.75,1,0.8,0.8,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.5,0.311995,0.8,0.8,0.8,0.75,0.8,1,1,1,0.6,0.8,0.75,1,0.8,1,0.14805,0.124664,satisfied
1,0,1,0,1,0,1,0,0,0.25641,0.482229,0.8,0.4,0.4,0.25,0.8,1,0.75,0.8,0.4,0.2,0.5,0.25,1,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.25641,0.206987,0.4,0.4,0.4,0.5,0.2,0.4,0,0.2,0.2,1,0.75,0.25,0.8,0.2,0.021277,0.013453,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.628205,0.029079,0.6,0.2,0.6,0.75,0.6,0.8,0.5,0.8,0.8,0.6,0.75,0.75,0.8,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.217949,0.034128,0.8,1,0.8,0.25,0.2,0.8,0,0.2,1,0.4,0.75,0.75,0.8,0.2,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.269231,0.075525,0.6,1,0.6,0,0.6,0.6,0.5,0.6,0.6,0.6,0.75,0.75,1,0.6,0.046986,0.052018,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.205128,0.10622,0.2,0.4,0.8,0.25,0.2,0.2,0.25,0.2,0.8,0.8,0.75,0.5,0.6,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.666667,0.4687,0.4,0.4,0.4,0.25,0.6,0.8,1,0.8,0.8,1,0.75,1,0.8,1,0.018617,0.018834,satisfied
0,1,1,0,0,1,0,0,1,0.128205,0.077342,0.6,0.6,0.8,0,1,0.8,1,1,0.2,0.2,0,0.5,0.4,1,0.003546,0.001794,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.192308,0.489297,0.4,0.6,0.6,0.75,1,0.4,1,1,0.6,0.8,0.75,0,0.8,1,0.012411,0.025112,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.282051,0.25,0.8,1,1,0.5,1,1,0.75,1,0.4,0.4,0.75,0.5,0.6,1,0.02305,0.026906,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.269231,0.582795,0.2,0.2,0.2,0,1,1,1,0.6,0.6,0.8,0.75,1,1,1,0.014184,0.016143,satisfied
0,1,1,0,1,0,0,1,0,0.217949,0.161955,1,1,0.4,1,1,1,1,1,0.6,0.8,0,1,1,1,0.030142,0.020628,satisfied
0,1,1,0,1,0,0,1,0,0.448718,0.332593,1,1,1,1,0.6,0.8,0.75,1,1,1,1,0,1,0.2,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.679487,0.299071,0.6,0.6,0.6,0.5,0.8,0.6,0.25,0.6,0.6,0.6,0.5,0.75,0.6,0.8,0.010638,0.000897,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.269231,0.738691,0.4,0.2,0.2,0,0.4,0.4,0.25,0.4,0.8,0.8,0.5,0.5,0.6,0.4,0,0.000897,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.75641,0.186389,0.6,0.8,0.4,0.75,0.6,0.4,0.5,0.6,0.6,0.6,0.75,0.75,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0.012821,0.047456,0.2,0.6,0.2,0.25,0.6,0.2,0.5,0.6,0.6,0.2,0.25,0,0.4,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.461538,0.083603,0.4,1,1,1,0.4,0.4,0.25,0.4,0.2,0.8,0.25,0.5,0.6,0.4,0.041667,0.044843,satisfied
0,1,1,0,0,1,1,0,0,0.102564,0.048263,0.6,0.4,1,0.25,0.2,1,0,0.2,0.6,0.4,0.5,0.75,0.4,0.2,0.006206,0.004484,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.166667,0.152868,0.2,0.8,0.2,0.5,0.4,0.2,0.25,0.4,0.4,1,0.5,0,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.773829,0.2,0.4,0.2,0,0.6,0.8,1,0.8,0.8,0.8,0.75,0.5,0.8,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.538462,0.107229,1,1,1,1,0.4,1,1,1,1,0.8,1,0.5,1,0.8,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.25641,0.179523,0.2,0.2,0.2,0.5,0.8,0.2,0,0.8,1,0.6,1,1,0.8,0.8,0,0.008969,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.294872,0.096931,0.6,0.2,0.2,0,0.6,0.6,0.5,0.6,0.2,0.6,0.5,0.25,0.6,0.6,0.024823,0.0287,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.269231,0.008481,0.4,0.4,0.4,0.75,0.6,0.4,0.5,0.6,0.8,0.6,0.75,0.25,0.6,0.6,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.230769,0.032108,0.2,0.4,0,0.75,1,0,1,1,0.4,0.8,0.5,0,0.6,1,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.487179,0.088247,0.2,0.6,0.2,0.75,0.2,0.2,0,0.2,0.6,0.6,0.5,0.75,0.8,0.2,0,0.007175,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.538462,0.446284,0.8,0.8,0.8,0.75,0.4,1,0.75,0.8,0.8,0.8,1,0.5,0.8,0.8,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.333333,0.232633,0.4,1,0.2,0.5,0.8,0.2,0.75,0.8,0.8,0.8,0.5,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.371795,0.124192,0.2,0.2,0.2,0.5,0.2,0.6,0.5,0.2,0.2,0.6,0.75,0.5,0.6,0.6,0.137411,0.123767,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.769231,0.045638,0.6,0.4,0.6,0.5,0.8,0.6,0.5,0.8,0.8,0.6,0.75,0.25,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.5,0.054927,0.8,0.4,0.4,0.25,0.4,0.2,0,0.6,0.6,0.8,0.5,0.25,0.6,0.2,0.02305,0.018834,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.653846,0.299475,0.2,0.6,0.2,0.75,1,0.2,1,1,0.8,0.4,0.75,0.5,0.6,1,0.003546,0.027803,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.230769,0.397415,0.6,1,1,1,0.6,0.6,0.5,0.6,0.6,0.2,0.75,0.5,0.8,0.6,0.001773,0.018834,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.166667,0.2708,0.6,0.6,0.6,1,0.6,0.6,0.5,0.2,0.6,0.6,0.5,0.5,0.8,0.6,0.00266,0.064574,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.25641,0.3437,0.2,0.2,0.2,0.75,0.4,0.2,0.25,0.4,0.4,0.8,0.75,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.153846,0.517973,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.2,0.8,0.25,0.25,1,0.8,0,0.003587,satisfied
0,1,1,0,0,1,1,0,0,0.166667,0.037359,0.8,0.4,0.8,0.75,0.6,0.8,0.75,0.6,0.4,0.6,0.75,0,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.346154,0.096931,0.4,0.4,0.4,0.25,0.4,0.8,0.75,1,1,1,1,0.75,1,0.8,0.010638,0.009865,satisfied
0,1,0,1,1,0,1,0,0,0.179487,0.034935,1,0,1,0,0.8,1,0.75,0.8,1,0.8,1,0.75,0.8,0.8,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.525641,0.368134,0.2,0.2,0.2,0,0.8,0.8,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.8,0.012411,0,satisfied
1,0,1,0,0,1,1,0,0,0.269231,0.220113,0.2,0.8,0.2,0.75,1,0.2,1,1,1,0.8,1,0.5,1,1,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.089744,0.059572,0.4,0.8,0.4,0.75,0.4,0.2,0,0.6,0.2,1,0.75,0,0.4,0.2,0.179078,0.183857,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.141026,0.738893,0.2,0.6,0.6,0.5,0.2,0.2,0,0.2,0.4,0.8,0.5,0,0.8,0.2,0.189716,0.180269,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.192308,0.1458,1,1,1,0,1,1,1,1,0.4,0.4,0.25,0,1,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.487179,0.337036,0.6,0.6,0.6,0.5,0.4,0.8,1,0.8,0.8,0.8,0.75,0.5,0.8,0.6,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.525641,0.235057,0.4,1,0.4,0.5,0.8,0.8,1,0.4,0.4,0.4,0.25,1,0.4,0.8,0.007979,0.000897,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.538462,0.213651,0.6,0.6,0.6,0.5,1,0.6,1,1,0.6,1,1,1,0.8,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.474359,0.07189,1,0.6,0.4,0.5,0.8,1,0.75,0.8,0.4,0.6,1,1,0.2,0.8,0,0,satisfied
